,Date,Open,Close,High,Movement,aggregate_sentiment_score,lagged_sentiment_score
1435,2017-08-25,2444.71,2443.05,2453.95,1,-0.53,-0.21000000000000002
1436,2017-08-24,2447.9,2438.96,2450.38,1,-0.21000000000000002,-1.0
1437,2017-08-23,2444.87,2444.04,2448.9,0,-1.0,0.61
1438,2017-08-22,2433.75,2452.51,2454.77,1,0.61,-0.03
1439,2017-08-21,2425.5,2428.37,2430.58,0,-0.03,0.47
1440,2017-08-18,2427.63,2425.55,2440.27,0,0.47,-1.73
1441,2017-08-17,2462.94,2430.01,2465.02,0,-1.73,-1.4700000000000002
1442,2017-08-16,2468.62,2468.11,2474.92,1,-1.4700000000000002,1.65
1443,2017-08-15,2468.65,2464.61,2468.89,1,1.65,0.06
1444,2017-08-14,2454.95,2465.84,2468.21,1,0.06,0.13999999999999996
1445,2017-08-11,2441.04,2441.32,2448.09,1,0.13999999999999996,-1.21
1446,2017-08-10,2465.37,2438.2,2465.37,0,-1.21,-0.35000000000000003
1447,2017-08-09,2465.35,2474.02,2474.4,0,-0.35000000000000003,1.71
1448,2017-08-08,2478.35,2474.91,2490.87,0,1.71,0.96
1449,2017-08-07,2477.13,2480.9,2480.94,1,0.96,0.98
1450,2017-08-04,2476.87,2476.83,2480.0,1,0.98,-0.38
1451,2017-08-03,2476.03,2472.15,2476.03,0,-0.38,0.7200000000000001
1452,2017-08-02,2480.37,2477.57,2480.37,1,0.7200000000000001,-0.21000000000000002
1453,2017-08-01,2477.1,2476.35,2478.51,1,-0.21000000000000002,0.62
1454,2017-07-31,2475.93,2470.3,2477.95,1,0.62,0.37
1455,2017-07-28,2469.12,2472.1,2473.53,0,0.37,0.82
1456,2017-07-27,2482.76,2475.41,2484.04,1,0.82,0.6800000000000002
1457,2017-07-26,2479.96,2477.83,2481.68,1,0.6800000000000002,1.73
1458,2017-07-25,2477.87,2477.12,2481.23,1,1.73,0.48
1459,2017-07-24,2472.04,2469.9,2473.1,0,0.48,-0.06
1460,2017-07-21,2467.39,2472.54,2472.54,0,-0.06,-0.39
1461,2017-07-20,2475.56,2473.44,2477.62,1,-0.39,1.45
1462,2017-07-19,2463.85,2473.83,2473.83,1,1.45,-1.73
1463,2017-07-18,2455.87,2460.61,2460.91,0,-1.73,-0.06
1464,2017-07-17,2459.5,2459.13,2462.82,1,-0.06,-0.5700000000000001
1465,2017-07-14,2449.15,2459.27,2463.54,1,-0.5700000000000001,-0.22
1466,2017-07-13,2444.98,2447.83,2449.32,1,-0.22,-0.6399999999999999
1467,2017-07-12,2435.75,2443.25,2445.76,1,-0.6399999999999999,-0.26
1468,2017-07-11,2427.35,2425.53,2429.3,0,-0.26,0.28
1469,2017-07-10,2424.51,2427.42,2432.0,0,0.28,0.99
1470,2017-07-07,2413.52,2425.17,2426.91,1,0.99,-0.81
1471,2017-07-06,2423.43,2409.75,2424.28,0,-0.81,-0.91
1472,2017-07-05,2430.78,2432.54,2434.89,1,-0.91,1.0300000000000002
1473,2017-07-03,2431.38,2429.01,2439.16,1,1.0300000000000002,1.06
1474,2017-06-30,2429.19,2423.4,2432.7,1,1.06,-1.58
1475,2017-06-29,2442.37,2419.69,2442.72,1,-1.58,-0.21999999999999997
1476,2017-06-28,2428.69,2440.68,2442.96,1,-0.21999999999999997,-0.7200000000000001
1477,2017-06-27,2436.34,2419.37,2440.14,0,-0.7200000000000001,-0.44000000000000006
1478,2017-06-26,2443.32,2439.07,2450.41,1,-0.44000000000000006,0.03999999999999995
1479,2017-06-23,2434.64,2438.3,2441.39,1,0.03999999999999995,0.0
1480,2017-06-22,2437.39,2434.5,2441.62,1,0.0,-0.9400000000000001
1481,2017-06-21,2439.31,2435.61,2442.22,1,-0.9400000000000001,-0.72
1482,2017-06-20,2450.65,2437.03,2450.65,0,-0.72,1.02
1483,2017-06-19,2442.55,2453.45,2453.82,1,1.02,-1.54
1484,2017-06-16,2431.23,2433.14,2433.14,0,-1.54,-2.27
1485,2017-06-15,2424.13,2432.45,2433.94,0,-2.27,-1.56
1486,2017-06-14,2443.75,2437.91,2443.75,1,-1.56,0.8899999999999999
1487,2017-06-13,2434.14,2440.35,2441.48,1,0.8899999999999999,-0.69
1488,2017-06-12,2425.87,2429.38,2430.37,0,-0.69,-0.24
1489,2017-06-09,2436.38,2431.77,2446.19,1,-0.24,0.22999999999999998
1490,2017-06-08,2434.27,2433.79,2439.27,1,0.22999999999999998,0.31999999999999995
1491,2017-06-07,2432.03,2433.13,2435.28,1,0.31999999999999995,0.27
1492,2017-06-06,2431.91,2429.33,2436.2,0,0.27,-0.20999999999999996
1493,2017-06-05,2437.83,2436.1,2439.55,0,-0.20999999999999996,-0.64
1494,2017-06-02,2431.28,2439.07,2440.22,1,-0.64,-0.96
1495,2017-06-01,2415.64,2430.06,2430.06,1,-0.96,-0.61
1496,2017-05-31,2415.62,2411.8,2415.98,1,-0.61,0.8500000000000001
1497,2017-05-30,2411.66,2412.9,2415.26,0,0.8500000000000001,-0.009999999999999981
1498,2017-05-26,2414.5,2415.82,2416.67,0,-0.009999999999999981,0.98
1499,2017-05-25,2409.54,2415.07,2418.7,1,0.98,-0.6799999999999999
1500,2017-05-24,2401.4,2404.38,2405.58,1,-0.6799999999999999,-0.12
1501,2017-05-23,2397.04,2398.41,2400.85,1,-0.12,0.45999999999999996
1502,2017-05-22,2387.2,2394.02,2395.45,1,0.45999999999999996,-0.5
1503,2017-05-19,2371.37,2381.72,2389.06,1,-0.5,0.12
1504,2017-05-18,2354.68,2365.71,2375.73,0,0.12,-2.38
1505,2017-05-17,2382.94,2357.03,2384.87,0,-2.38,-1.08
1506,2017-05-16,2404.55,2400.66,2405.77,1,-1.08,0.07999999999999996
1507,2017-05-15,2393.97,2402.32,2404.05,1,0.07999999999999996,0.6399999999999999
1508,2017-05-12,2392.43,2390.89,2392.43,0,0.6399999999999999,-0.6599999999999999
1509,2017-05-11,2394.84,2394.43,2395.71,0,-0.6599999999999999,-0.18999999999999995
1510,2017-05-10,2396.79,2399.62,2399.73,0,-0.18999999999999995,1.3499999999999999
1511,2017-05-09,2401.58,2396.91,2403.87,1,1.3499999999999999,0.59
1512,2017-05-05,2392.37,2399.29,2399.29,1,0.59,-1.82
1513,2017-05-04,2389.79,2389.52,2391.42,1,-1.82,0.04000000000000006
1514,2017-05-03,2386.5,2388.12,2389.82,0,0.04000000000000006,0.66
1515,2017-05-02,2391.05,2391.16,2392.92,1,0.66,-0.17000000000000004
1516,2017-05-01,2388.5,2388.33,2394.48,1,-0.17000000000000004,0.06
1517,2017-04-28,2393.67,2384.19,2393.67,1,0.06,-0.24
1518,2017-04-27,2389.69,2388.77,2392.1,1,-0.24,0.25999999999999995
1519,2017-04-26,2388.97,2387.44,2398.15,1,0.25999999999999995,1.52
1520,2017-04-25,2381.51,2388.61,2392.47,1,1.52,0.21000000000000002
1521,2017-04-24,2370.33,2374.14,2376.97,1,0.21000000000000002,-0.41
1522,2017-04-21,2354.73,2348.68,2356.17,0,-0.41,0.64
1523,2017-04-20,2342.68,2355.84,2361.37,1,0.64,-0.32999999999999996
1524,2017-04-19,2346.79,2338.16,2352.62,1,-0.32999999999999996,-1.7
1525,2017-04-18,2342.53,2342.18,2348.35,0,-1.7,0.55
1526,2017-04-17,2332.62,2349.01,2349.13,1,0.55,-0.78
1527,2017-04-13,2341.97,2328.94,2348.26,0,-0.78,-0.84
1528,2017-04-12,2352.14,2344.92,2352.71,0,-0.84,0.23000000000000004
1529,2017-04-11,2353.91,2353.78,2355.21,0,0.23000000000000004,-0.44
1530,2017-04-07,2356.59,2355.54,2363.76,0,-0.44,-0.7
1531,2017-04-06,2353.79,2357.48,2364.15,1,-0.7,-0.39999999999999997
1532,2017-04-05,2366.59,2352.94,2378.36,1,-0.39999999999999997,0.1300000000000001
1533,2017-04-04,2354.76,2360.15,2360.53,0,0.1300000000000001,-0.46
1534,2017-04-03,2362.34,2358.84,2365.87,0,-0.46,0.08000000000000002
1535,2017-03-31,2364.82,2362.71,2370.35,0,0.08000000000000002,0.06
1536,2017-03-30,2361.31,2368.06,2370.41,1,0.06,0.03999999999999998
1537,2017-03-29,2356.54,2361.12,2363.36,0,0.03999999999999998,1.51
1538,2017-03-28,2339.79,2358.57,2363.78,0,1.51,-1.8699999999999999
1539,2017-03-27,2329.11,2341.59,2344.89,0,-1.8699999999999999,-0.75
1540,2017-03-24,2350.41,2343.97,2356.21,1,-0.75,-0.06999999999999999
1541,2017-03-23,2345.96,2345.95,2358.91,0,-0.06999999999999999,-0.98
1542,2017-03-22,2343.0,2348.44,2351.81,0,-0.98,-0.4600000000000001
1543,2017-03-21,2379.32,2344.02,2381.92,1,-0.4600000000000001,0.38
1544,2017-03-20,2378.23,2373.46,2379.55,0,0.38,0.38
1545,2017-03-17,2383.7,2378.25,2385.7,1,0.38,0.26
1546,2017-03-16,2387.7,2381.37,2388.1,1,0.26,0.7899999999999999
1547,2017-03-15,2370.34,2385.26,2390.01,1,0.7899999999999999,-0.51
1548,2017-03-14,2368.55,2365.44,2368.55,0,-0.51,-0.02
1549,2017-03-13,2371.56,2373.46,2374.41,0,-0.02,0.43999999999999995
1550,2017-03-10,2372.52,2372.6,2376.86,1,0.43999999999999995,-0.18
1551,2017-03-09,2363.48,2364.87,2369.08,1,-0.18,0.48
1552,2017-03-08,2369.81,2362.97,2373.09,1,0.48,0.5
1553,2017-03-07,2370.73,2368.38,2375.12,0,0.5,-0.21999999999999997
1554,2017-03-06,2375.22,2375.31,2378.8,0,-0.21999999999999997,0.55
1555,2017-03-03,2380.91,2383.12,2383.88,0,0.55,-0.45
1556,2017-03-02,2394.75,2381.91,2394.75,0,-0.45,1.47
1557,2017-03-01,2380.12,2395.95,2400.97,1,1.47,0.64
1558,2017-02-28,2366.08,2363.63,2367.79,0,0.64,0.85
1559,2017-02-27,2365.22,2369.75,2371.54,0,0.85,0.22
1560,2017-02-24,2355.72,2367.34,2367.34,0,0.22,0.6
1561,2017-02-23,2367.5,2363.81,2368.26,1,0.6,-0.03999999999999998
1562,2017-02-22,2361.11,2362.82,2365.12,0,-0.03999999999999998,0.76
1563,2017-02-21,2354.9,2365.37,2366.7,1,0.76,0.21
1564,2017-02-17,2343.01,2351.15,2351.15,0,0.21,0.82
1565,2017-02-16,2349.63,2347.21,2351.31,1,0.82,0.11000000000000004
1566,2017-02-15,2335.58,2349.25,2351.3,0,0.11000000000000004,0.77
1567,2017-02-14,2326.12,2337.58,2337.58,0,0.77,1.1
1568,2017-02-13,2321.71,2328.25,2331.58,1,1.1,1.7999999999999998
1569,2017-02-10,2312.27,2316.1,2319.22,1,1.7999999999999998,1.23
1570,2017-02-09,2296.69,2307.87,2311.08,1,1.23,0.15000000000000002
1571,2017-02-08,2289.55,2294.66,2295.9,0,0.15000000000000002,2.31
1572,2017-02-07,2295.87,2293.08,2299.39,0,2.31,1.25
1573,2017-02-03,2288.54,2297.41,2298.31,1,1.25,-0.98
1574,2017-02-02,2276.68,2280.85,2283.96,0,-0.98,1.12
1575,2017-02-01,2285.59,2279.55,2289.13,1,1.12,-1.97
1576,2017-01-31,2274.02,2278.87,2279.09,0,-1.97,-0.65
1577,2017-01-30,2286.01,2280.89,2286.01,0,-0.65,0.07000000000000006
1578,2017-01-27,2299.02,2294.68,2299.02,1,0.07000000000000006,1.19
1579,2017-01-26,2298.62,2296.67,2300.98,1,1.19,1.99
1580,2017-01-25,2288.87,2298.37,2299.55,1,1.99,1.98
1581,2017-01-24,2267.87,2280.07,2284.62,1,1.98,-1.83
1582,2017-01-23,2267.78,2265.19,2271.78,0,-1.83,-0.010000000000000009
1583,2017-01-20,2269.95,2271.31,2276.95,1,-0.010000000000000009,0.44999999999999996
1584,2017-01-19,2271.89,2263.68,2274.33,1,0.44999999999999996,0.0
1585,2017-01-18,2269.13,2271.88,2272.01,1,0.0,-0.98
1586,2017-01-17,2269.13,2267.88,2272.08,0,-0.98,1.37
1587,2017-01-13,2272.73,2274.63,2278.67,1,1.37,-1.55
1588,2017-01-12,2271.13,2270.43,2271.78,0,-1.55,0.5
1589,2017-01-11,2268.6,2275.32,2275.32,0,0.5,0.6799999999999999
1590,2017-01-10,2269.71,2268.89,2279.27,1,0.6799999999999999,-0.33999999999999997
1591,2017-01-09,2273.59,2268.89,2275.48,0,-0.33999999999999997,-0.49
1592,2017-01-06,2271.13,2276.97,2282.1,1,-0.49,-0.93
1593,2017-01-05,2268.17,2269.0,2271.5,0,-0.93,0.47000000000000003
1594,2017-01-04,2261.6,2270.75,2272.82,1,0.47000000000000003,2.36
1595,2017-01-03,2251.57,2257.83,2263.87,1,2.36,0.009999999999999998
1596,2016-12-30,2251.61,2238.83,2253.58,1,0.009999999999999998,-0.8899999999999999
1597,2016-12-29,2249.5,2249.26,2254.51,0,-0.8899999999999999,-0.27
1598,2016-12-28,2270.22,2249.91,2271.31,1,-0.27,1.3900000000000001
1599,2016-12-27,2266.22,2268.87,2273.82,1,1.3900000000000001,0.9299999999999999
1600,2016-12-23,2260.25,2263.79,2263.79,0,0.9299999999999999,-1.18
1601,2016-12-22,2262.92,2260.95,2263.17,0,-1.18,-0.18000000000000002
1602,2016-12-21,2270.54,2265.17,2271.22,0,-0.18000000000000002,0.97
1603,2016-12-20,2266.5,2270.76,2272.56,1,0.97,0.1
1604,2016-12-19,2259.23,2262.53,2267.46,1,0.1,-0.6499999999999999
1605,2016-12-16,2266.81,2258.07,2268.05,1,-0.6499999999999999,1.76
1606,2016-12-15,2253.77,2262.03,2272.12,1,1.76,-1.95
1607,2016-12-14,2268.35,2253.28,2276.19,0,-1.95,0.35
1608,2016-12-13,2263.32,2271.71,2277.53,1,0.35,0.07999999999999999
1609,2016-12-12,2258.83,2256.95,2264.03,0,0.07999999999999999,1.75
1610,2016-12-09,2249.72,2259.53,2259.8,1,1.75,0.97
1611,2016-12-08,2241.12,2246.18,2251.68,0,0.97,-0.9800000000000001
1612,2016-12-07,2210.71,2241.35,2241.62,0,-0.9800000000000001,0.83
1613,2016-12-06,2207.26,2212.22,2212.78,1,0.83,0.81
1614,2016-12-05,2200.64,2204.7,2209.41,1,0.81,-0.45
1615,2016-12-02,2191.12,2191.94,2197.94,1,-0.45,0.26
1616,2016-12-01,2200.16,2191.08,2202.6,1,0.26,1.1
1617,2016-11-30,2204.96,2198.81,2214.1,1,1.1,1.15
1618,2016-11-29,2200.76,2204.65,2210.45,0,1.15,-0.4600000000000001
1619,2016-11-28,2210.2,2201.71,2211.13,0,-0.4600000000000001,0.33999999999999997
1620,2016-11-25,2206.27,2213.35,2213.35,1,0.33999999999999997,2.39
1621,2016-11-23,2198.55,2204.71,2204.71,0,2.39,1.35
1622,2016-11-22,2201.56,2202.93,2204.8,1,1.35,0.5800000000000001
1623,2016-11-21,2186.42,2198.17,2198.69,1,0.5800000000000001,1.09
1624,2016-11-18,2186.85,2181.89,2189.88,0,1.09,0.73
1625,2016-11-17,2178.61,2187.12,2188.06,1,0.73,-0.5
1626,2016-11-16,2177.53,2176.93,2179.21,0,-0.5,1.58
1627,2016-11-15,2168.29,2180.38,2180.84,1,1.58,0.87
1628,2016-11-14,2165.63,2164.19,2171.36,1,0.87,1.1099999999999999
1629,2016-11-11,2162.7,2164.44,2165.91,0,1.1099999999999999,0.35
1630,2016-11-10,2167.48,2167.47,2182.3,1,0.35,-0.95
1631,2016-11-09,2131.56,2163.26,2170.1,0,-0.95,0.17
1632,2016-11-08,2129.91,2139.56,2146.87,0,0.17,0.58
1633,2016-11-07,2100.59,2131.52,2132.0,1,0.58,-0.8799999999999999
1634,2016-11-04,2083.79,2085.17,2099.07,0,-0.8799999999999999,-0.94
1635,2016-11-03,2098.8,2088.65,2102.56,1,-0.94,-0.43999999999999995
1636,2016-11-02,2109.42,2097.93,2111.76,0,-0.43999999999999995,-0.8099999999999999
1637,2016-11-01,2128.67,2111.71,2131.44,1,-0.8099999999999999,-0.010000000000000037
1638,2016-10-31,2129.78,2126.14,2133.25,1,-0.010000000000000037,0.45000000000000007
1639,2016-10-28,2132.22,2126.4,2140.71,0,0.45000000000000007,0.09000000000000002
1640,2016-10-27,2144.06,2133.04,2147.12,1,0.09000000000000002,-0.9000000000000001
1641,2016-10-26,2136.96,2139.42,2145.72,0,-0.9000000000000001,-0.39000000000000007
1642,2016-10-25,2149.71,2143.15,2151.43,0,-0.39000000000000007,1.8
1643,2016-10-24,2148.5,2151.33,2154.79,1,1.8,0.03999999999999998
1644,2016-10-21,2139.42,2141.15,2142.62,0,0.03999999999999998,-0.05000000000000002
1645,2016-10-20,2142.51,2141.34,2147.17,0,-0.05000000000000002,0.7
1646,2016-10-19,2140.81,2144.29,2148.43,1,0.7,0.7899999999999999
1647,2016-10-18,2138.31,2139.6,2144.37,1,0.7899999999999999,-0.51
1648,2016-10-17,2132.94,2126.5,2135.61,0,-0.51,0.04000000000000001
1649,2016-10-14,2139.67,2132.97,2149.18,1,0.04000000000000001,-1.1600000000000001
1650,2016-10-13,2130.26,2132.55,2138.18,0,-1.1600000000000001,-0.9
1651,2016-10-12,2137.66,2139.17,2145.36,1,-0.9,-0.37999999999999995
1652,2016-10-11,2161.35,2136.72,2161.56,0,-0.37999999999999995,0.36
1653,2016-10-10,2160.38,2163.65,2169.6,1,0.36,-1.31
1654,2016-10-07,2164.18,2153.73,2165.86,1,-1.31,-1.23
1655,2016-10-06,2158.21,2160.77,2162.92,0,-1.23,0.64
1656,2016-10-05,2155.14,2159.72,2163.94,1,0.64,-0.010000000000000009
1657,2016-10-04,2163.37,2150.48,2165.45,1,-0.010000000000000009,-0.9299999999999999
1658,2016-10-03,2164.33,2161.19,2164.4,0,-0.9299999999999999,0.17
1659,2016-09-30,2156.51,2168.27,2175.3,1,0.17,-1.62
1660,2016-09-29,2168.89,2151.12,2172.66,0,-1.62,-0.42
1661,2016-09-28,2161.85,2171.37,2172.39,1,-0.42,0.8999999999999999
1662,2016-09-27,2146.04,2159.92,2161.12,0,0.8999999999999999,-1.1400000000000001
1663,2016-09-26,2158.54,2146.1,2158.54,0,-1.1400000000000001,-0.6000000000000001
1664,2016-09-23,2173.29,2164.68,2173.75,0,-0.6000000000000001,-0.2
1665,2016-09-22,2170.93,2177.17,2179.98,1,-0.2,-0.59
1666,2016-09-21,2144.58,2163.12,2165.11,1,-0.59,-0.8200000000000001
1667,2016-09-20,2145.93,2139.76,2150.8,1,-0.8200000000000001,-0.12000000000000001
1668,2016-09-19,2143.98,2139.12,2153.61,1,-0.12000000000000001,0.06999999999999998
1669,2016-09-16,2146.47,2139.15,2146.47,0,0.06999999999999998,-1.1199999999999999
1670,2016-09-15,2125.36,2147.26,2151.31,0,-1.1199999999999999,-1.25
1671,2016-09-14,2127.86,2125.77,2141.33,1,-1.25,-0.64
1672,2016-09-13,2150.46,2127.02,2150.46,0,-0.64,0.05
1673,2016-09-12,2120.86,2159.04,2163.3,0,0.05,-0.61
1674,2016-09-09,2169.08,2127.81,2169.08,0,-0.61,-1.28
1675,2016-09-08,2182.76,2181.3,2184.93,0,-1.28,0.4
1676,2016-09-07,2185.16,2186.15,2187.87,0,0.4,-0.5
1677,2016-09-06,2181.61,2186.47,2186.57,1,-0.5,0.05999999999999994
1678,2016-09-02,2177.48,2179.97,2184.87,1,0.05999999999999994,-1.51
1679,2016-09-01,2171.33,2170.86,2173.56,1,-1.51,-0.62
1680,2016-08-31,2173.56,2170.94,2173.79,0,-0.62,-0.33
1681,2016-08-30,2179.44,2176.12,2182.27,0,-0.33,1.13
1682,2016-08-29,2170.18,2180.37,2183.47,1,1.13,-0.09000000000000005
1683,2016-08-26,2175.1,2169.04,2187.93,1,-0.09000000000000005,-0.64
1684,2016-08-25,2173.29,2172.46,2179.0,0,-0.64,-1.4
1685,2016-08-24,2185.09,2175.43,2186.65,0,-1.4,1.88
1686,2016-08-23,2187.81,2186.89,2193.41,1,1.88,-0.39
1687,2016-08-22,2181.58,2182.63,2185.14,0,-0.39,-0.52
1688,2016-08-19,2184.23,2183.87,2185.0,0,-0.52,0.52
1689,2016-08-18,2181.89,2187.02,2187.03,0,0.52,-0.86
1690,2016-08-17,2177.84,2182.21,2183.08,0,-0.86,-0.36
1691,2016-08-16,2186.23,2178.14,2186.23,0,-0.36,0.29000000000000004
1692,2016-08-15,2186.08,2190.14,2193.81,1,0.29000000000000004,-0.31
1693,2016-08-12,2183.73,2184.05,2186.28,0,-0.31,1.1
1694,2016-08-11,2177.96,2185.79,2188.44,1,1.1,0.6900000000000001
1695,2016-08-10,2182.81,2175.48,2183.4,1,0.6900000000000001,1.05
1696,2016-08-09,2182.23,2181.73,2187.65,1,1.05,0.09999999999999998
1697,2016-08-08,2183.76,2180.88,2185.43,1,0.09999999999999998,1.6099999999999999
1698,2016-08-05,2168.79,2182.87,2182.87,1,1.6099999999999999,-0.65
1699,2016-08-04,2163.51,2164.25,2168.18,0,-0.65,0.35
1700,2016-08-03,2156.81,2163.79,2163.79,0,0.35,-0.49000000000000005
1701,2016-08-02,2169.93,2157.03,2170.19,0,-0.49000000000000005,-0.94
1702,2016-08-01,2173.14,2170.84,2178.29,0,-0.94,0.03
1703,2016-07-29,2168.83,2173.6,2177.09,0,0.03,-0.51
1704,2016-07-28,2166.05,2170.06,2172.85,0,-0.51,-0.8300000000000001
1705,2016-07-27,2169.81,2166.58,2174.97,1,-0.8300000000000001,1.2
1706,2016-07-26,2168.96,2169.17,2173.54,1,1.2,-0.38
1707,2016-07-25,2173.7,2168.47,2173.7,0,-0.38,1.16
1708,2016-07-22,2166.46,2175.03,2175.11,1,1.16,-0.42000000000000004
1709,2016-07-21,2172.9,2165.16,2174.56,0,-0.42000000000000004,0.34
1710,2016-07-20,2166.1,2173.02,2175.62,1,0.34,0.12000000000000002
1711,2016-07-19,2163.79,2163.78,2164.62,0,0.12000000000000002,0.49
1712,2016-07-18,2162.04,2166.88,2168.35,1,0.49,0.6
1713,2016-07-15,2165.12,2161.73,2169.05,1,0.6,1.3
1714,2016-07-14,2157.87,2163.75,2168.98,1,1.3,-0.5
1715,2016-07-13,2153.81,2152.42,2156.44,1,-0.5,1.63
1716,2016-07-12,2139.5,2152.13,2155.39,1,1.63,0.9099999999999999
1717,2016-07-11,2131.71,2137.15,2143.15,1,0.9099999999999999,0.63
1718,2016-07-08,2106.96,2129.89,2131.7,1,0.63,-0.74
1719,2016-07-07,2100.41,2097.89,2109.08,1,-0.74,-0.21000000000000005
1720,2016-07-06,2084.42,2099.72,2100.71,0,-0.21000000000000005,-1.57
1721,2016-07-05,2095.05,2088.55,2095.05,0,-1.57,0.31999999999999995
1722,2016-07-01,2099.34,2102.94,2108.7,1,0.31999999999999995,0.45
1723,2016-06-30,2073.16,2098.86,2098.93,1,0.45,-0.23
1724,2016-06-29,2042.68,2070.77,2073.12,1,-0.23,-0.13999999999999996
1725,2016-06-28,2006.67,2036.08,2036.08,1,-0.13999999999999996,-0.55
1726,2016-06-27,2031.44,2000.54,2031.44,0,-0.55,-1.66
1727,2016-06-24,2103.81,2037.41,2103.81,0,-1.66,0.45
1728,2016-06-23,2092.8,2113.32,2113.32,1,0.45,-0.39
1729,2016-06-22,2089.75,2085.44,2099.7,1,-0.39,0.02
1730,2016-06-21,2085.18,2088.89,2093.65,1,0.02,-0.09
1731,2016-06-20,2075.58,2083.25,2100.65,1,-0.09,-0.26
1732,2016-06-17,2078.19,2071.21,2078.19,1,-0.26,-0.6099999999999999
1733,2016-06-16,2066.36,2077.98,2079.62,0,-0.6099999999999999,-1.24
1734,2016-06-15,2077.6,2071.5,2085.64,1,-1.24,-0.28
1735,2016-06-14,2076.64,2075.32,2081.3,0,-0.28,-0.32
1736,2016-06-13,2091.75,2079.06,2098.12,0,-0.32,-0.42
1737,2016-06-10,2109.57,2096.07,2109.57,0,-0.42,-0.1
1738,2016-06-09,2115.64,2115.47,2117.63,0,-0.1,-0.09999999999999996
1739,2016-06-08,2112.7,2119.12,2120.55,1,-0.09999999999999996,0.04000000000000001
1740,2016-06-07,2110.17,2112.12,2119.21,1,0.04000000000000001,0.47
1741,2016-06-06,2100.83,2109.4,2113.36,1,0.47,-1.5999999999999999
1742,2016-06-03,2104.07,2099.12,2104.07,0,-1.5999999999999999,-2.05
1743,2016-06-02,2097.7,2105.26,2105.26,0,-2.05,-0.37
1744,2016-06-01,2093.93,2099.33,2100.96,0,-0.37,1.05
1745,2016-05-31,2100.12,2096.94,2103.47,1,1.05,0.09
1746,2016-05-27,2090.06,2099.06,2099.06,0,0.09,0.9099999999999999
1747,2016-05-26,2091.43,2090.1,2094.3,1,0.9099999999999999,-0.38
1748,2016-05-25,2078.92,2090.54,2094.72,1,-0.38,0.9600000000000001
1749,2016-05-24,2052.64,2076.06,2079.66,1,0.9600000000000001,-0.2
1750,2016-05-23,2052.22,2048.04,2055.58,0,-0.2,0.4
1751,2016-05-20,2041.88,2052.32,2058.35,1,0.4,-0.38
1752,2016-05-19,2044.2,2040.04,2044.2,0,-0.38,-0.22999999999999998
1753,2016-05-18,2044.38,2047.63,2060.61,0,-0.22999999999999998,1.03
1754,2016-05-17,2065.04,2047.2,2065.68,0,1.03,0.51
1755,2016-05-16,2046.53,2066.65,2071.87,0,0.51,1.94
1756,2016-05-13,2062.5,2046.6,2066.79,0,1.94,0.01999999999999999
1757,2016-05-12,2067.16,2064.11,2073.98,1,0.01999999999999999,-1.03
1758,2016-05-11,2083.29,2064.45,2083.29,0,-1.03,0.8600000000000001
1759,2016-05-10,2062.62,2084.38,2084.87,1,0.8600000000000001,0.01
1760,2016-05-09,2057.55,2058.68,2064.14,1,0.01,-1.01
1761,2016-05-06,2047.77,2057.13,2057.71,0,-1.01,0.6299999999999999
1762,2016-05-05,2052.94,2050.62,2060.22,1,0.6299999999999999,-0.6599999999999999
1763,2016-05-04,2060.3,2051.12,2060.3,0,-0.6599999999999999,-0.21
1764,2016-05-03,2077.17,2063.37,2077.17,0,-0.21,0.44
1765,2016-05-02,2067.16,2081.42,2083.41,1,0.44,-1.37
1766,2016-04-29,2071.82,2065.3,2073.85,0,-1.37,-0.71
1767,2016-04-28,2090.92,2075.81,2099.3,0,-0.71,-0.31000000000000005
1768,2016-04-27,2092.33,2095.14,2099.88,1,-0.31000000000000005,0.29000000000000004
1769,2016-04-26,2089.84,2091.69,2096.87,1,0.29000000000000004,-0.95
1770,2016-04-25,2089.37,2087.79,2089.37,0,-0.95,-0.43
1771,2016-04-22,2091.48,2091.58,2094.32,1,-0.43,-0.86
1772,2016-04-21,2102.09,2091.47,2103.78,0,-0.86,-0.31
1773,2016-04-20,2101.52,2102.39,2111.05,1,-0.31,-0.6599999999999999
1774,2016-04-19,2096.05,2100.8,2104.05,1,-0.6599999999999999,-0.10000000000000003
1775,2016-04-18,2078.83,2094.34,2094.65,0,-0.10000000000000003,-0.20999999999999996
1776,2016-04-15,2083.1,2080.72,2083.21,1,-0.20999999999999996,-0.48
1777,2016-04-14,2082.88,2082.78,2087.84,1,-0.48,-0.08000000000000002
1778,2016-04-13,2065.91,2082.41,2083.17,1,-0.08000000000000002,0.18999999999999997
1779,2016-04-12,2043.71,2061.71,2065.05,1,0.18999999999999997,0.55
1780,2016-04-11,2050.22,2041.98,2062.92,1,0.55,0.10000000000000003
1781,2016-04-08,2045.54,2047.59,2060.62,1,0.10000000000000003,-0.41
1782,2016-04-07,2063.01,2041.91,2063.01,0,-0.41,-0.18
1783,2016-04-06,2045.56,2066.65,2067.33,1,-0.18,0.5399999999999999
1784,2016-04-05,2062.5,2045.17,2062.5,0,0.5399999999999999,-0.6
1785,2016-04-04,2073.18,2066.12,2074.02,1,-0.6,-0.61
1786,2016-04-01,2056.62,2072.78,2075.07,0,-0.61,-0.26
1787,2016-03-31,2063.77,2059.73,2067.91,0,-0.26,-0.04000000000000001
